batch,date,kiln,kiln_car,firing_zone,drying_batch,dryer_num,dryer_car,dryer_car_pos,extruder_num,extruder_date,product,thick_portion_c,spigot_c,cross_c,cooling_c,long_spigot_c,body_c,blister,explode,ring_not_c,chipping_off,irregular_inc,body_rough,bend_pipe,socket_deform,setting_damage,hard_clay,iron_contamination,drying_c,body_dented,between_car_damage,spider_c,socket_chip_off,limestone,underfire,insp_damage,spigot_deform,overfire,neck_crack,radial_c,lamination,lab_test,glaze_crawl,remain_clay,socket_damage,gross_grog,firing_damage,pipe_collape,socket_c,reject_pipe,good_pipe,total_pipe
47,2022-02-01,L,32,6,8,3,124,9,4,2022-02-06,JP225,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,49
47,2022-02-01,L,32,6,8,3,20,10,4,2022-02-06,JP225,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,39
47,2022-02-01,L,32,6,8,3,54,7,4,2022-02-06,JP225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23
47,2022-02-01,L,34,4,8,3,145,1,4,2022-02-05,JP225,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,49
47,2022-02-01,L,34,4,8,3,26,2,4,2022-02-05,JP225,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,49
47,2022-02-01,L,34,4,8,3,65,3,4,2022-02-05,JP225,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,49
47,2022-02-01,L,34,4,8,3,71,4,4,2022-02-05,JP225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13
47,2022-02-01,L,35,1,6,1,110,3,4,2022-02-04,JP225,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,49
47,2022-02-01,L,35,1,6,1,111,1,4,2022-02-04,JP225,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,49
47,2022-02-01,L,35,1,6,1,16,4,4,2022-02-04,JP225,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13
47,2022-02-01,L,35,1,6,1,80,2,4,2022-02-04,JP225,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,49
47,2022-02-01,L,36,2,6,1,102,6,4,2022-02-04,JP225,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,49
47,2022-02-01,L,36,2,6,1,107,7,4,2022-02-04,JP225,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,26
47,2022-02-01,L,36,2,6,1,16,4,4,2022-02-04,JP225,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,36
47,2022-02-01,L,36,2,6,1,92,5,4,2022-02-04,JP225,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,49
48,2022-02-01,G1,13,5,16,7,121,8,1,2022-02-10,DN150,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,42
48,2022-02-01,G1,13,5,16,7,41,9,1,2022-02-10,DN150,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,46,52
48,2022-02-01,G1,26,2,7,5,5,3,3,2022-02-05,DN150,0,1,0,5,0,0,1,0,0,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,94,112
48,2022-02-01,G1,26,2,15,6,37,8,1,2022-02-09,DN150,6,0,0,4,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,84
48,2022-02-01,G1,26,2,15,6,59,9,1,2022-02-09,DN150,0,1,0,3,2,1,0,0,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,49,109
48,2022-02-01,G1,26,2,15,6,99,7,3,2022-02-09,DN150,2,3,0,13,0,0,1,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,64,94
48,2022-02-01,G1,45,3,7,5,118,9,3,2022-02-06,DN150,0,1,0,1,0,1,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,90,106
48,2022-02-01,G1,45,3,7,5,29,7,1,2022-02-06,DN150,1,0,0,3,3,0,1,0,0,2,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,60
48,2022-02-01,G1,45,3,7,5,48,5,3,2022-02-06,DN150,0,1,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,88,106
48,2022-02-01,G1,45,3,7,5,61,4,1,2022-02-06,DN150,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23
48,2022-02-01,G1,45,3,7,5,69,10,3,2022-02-06,DN150,0,2,0,2,2,0,1,0,0,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,75,104
48,2022-02-01,G1,9,4,7,5,123,6,2,2022-02-06,DN225/175,0,0,0,2,1,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,28
48,2022-02-01,G1,9,4,7,5,144,8,2,2022-02-06,DN225/175,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28
48,2022-02-01,G1,9,4,15,6,87,10,2,2022-02-09,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2022-02-01,G1,9,4,16,7,8,2,2,2022-02-10,DN225/175,1,0,0,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,60
48,2022-02-01,G1,9,4,16,7,25,4,2,2022-02-10,DN225/175,0,0,0,16,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,62
48,2022-02-01,G1,9,4,16,7,61,5,2,2022-02-10,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
48,2022-02-01,G1,13,5,16,7,113,6,7,2022-02-10,DN225/175,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,51,64
48,2022-02-01,G1,13,5,16,7,37,7,7,2022-02-10,DN225/175,1,2,0,4,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,57
48,2022-02-01,G1,13,5,16,7,61,5,2,2022-02-10,DN225/175,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,35,44
48,2022-02-01,G1,25,1,15,6,18,2,2,2022-02-09,DN225/175,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,21,28
48,2022-02-01,G1,25,1,15,6,45,4,2,2022-02-09,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2022-02-01,G1,25,1,15,6,53,5,7,2022-02-09,DN225/175,0,1,0,2,1,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,46,62
48,2022-02-01,G1,25,1,15,6,66,6,2,2022-02-09,DN225/175,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,16,25
48,2022-02-01,G1,25,1,15,6,76,1,2,2022-02-09,DN225/175,0,1,0,6,6,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,38,57
48,2022-02-01,G1,25,1,15,6,94,3,2,2022-02-09,DN225/175,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26
48,2022-02-01,G1,43,6,16,7,132,10,2,2022-02-10,DN225/175,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,62
48,2022-02-01,G1,43,6,16,8,134,4,7,2022-02-11,DN225/175,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,52,63
48,2022-02-01,G1,43,6,16,8,77,3,7,2022-02-11,DN225/175,0,1,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,63
48,2022-02-01,G1,43,6,16,8,83,5,7,2022-02-11,DN225/175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,27
49,2022-02-01,G2,18,2,16,8,18,2,3,2022-02-11,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2022-02-01,G2,19,5,10,10,140,12,3,2022-02-10,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2022-02-01,G2,19,5,10,10,22,11,3,2022-02-10,DN150,0,0,0,7,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,32,78,110
49,2022-02-01,G2,19,5,10,10,22,11,3,2022-02-10,DN150,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,78
49,2022-02-01,G2,19,5,16,7,30,3,3,2022-02-10,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2022-02-01,G2,47,6,10,10,2,5,3,2022-02-08,DN150,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,72
49,2022-02-01,G2,47,6,10,10,70,7,1,2022-02-08,DN150,0,2,0,0,0,0,0,0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,50
49,2022-02-01,G2,47,6,10,10,106,10,3,2022-02-10,DN150,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,16
49,2022-02-01,G2,47,6,10,10,124,8,3,2022-02-08,DN150,0,1,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,89,97
49,2022-02-01,G2,47,6,10,10,144,9,1,2022-02-08,DN150,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,54
49,2022-02-01,G2,47,6,10,10,34,6,3,2022-02-08,DN150,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,99,110
49,2022-02-01,G2,19,5,10,10,49,1,2,2022-02-08,DN225 (U),0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
49,2022-02-01,G2,5,1,16,8,1,7,7,2022-02-11,DN225/175,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,53,62
49,2022-02-01,G2,5,1,16,8,130,8,2,2022-02-11,DN225/175,0,0,0,1,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,60
49,2022-02-01,G2,5,1,16,8,48,6,2,2022-02-11,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,34,41
49,2022-02-01,G2,5,1,16,8,83,5,7,2022-02-11,DN225/175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,31,35
49,2022-02-01,G2,12,4,10,10,125,4,2,2022-02-10,DN225/175,0,1,1,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,15,29
49,2022-02-01,G2,12,4,10,10,28,6,7,2022-02-10,DN225/175,0,0,3,0,2,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,53
49,2022-02-01,G2,12,4,10,10,40,3,7,2022-02-07,DN225/175,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,45,56
49,2022-02-01,G2,12,4,10,10,96,5,7,2022-02-10,DN225/175,0,2,5,2,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,37,60
49,2022-02-01,G2,18,2,10,10,35,11,7,2022-02-10,DN225/175,0,2,3,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,47
49,2022-02-01,G2,18,2,10,10,90,10,2,2022-02-10,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,31
49,2022-02-01,G2,18,2,10,10,98,12,2,2022-02-10,DN225/175,0,3,1,4,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,54
49,2022-02-01,G2,18,2,16,8,15,10,2,2022-02-11,DN225/175,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,19
49,2022-02-01,G2,18,2,16,8,78,9,7,2022-02-11,DN225/175,0,0,0,2,3,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,49,64
49,2022-02-01,G2,19,5,10,10,100,2,2,2022-02-08,DN225/175,1,1,1,6,0,0,1,5,0,1,0,0,5,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,34,63
49,2022-02-01,G2,19,5,10,10,49,1,2,2022-02-08,DN225/175,0,0,1,2,0,2,2,8,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,12,37
49,2022-02-01,G2,39,3,10,10,137,9,7,2022-02-10,DN225/175,2,0,0,2,0,1,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,45,61
49,2022-02-01,G2,39,3,10,10,28,6,7,2022-02-10,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
49,2022-02-01,G2,39,3,10,10,52,8,2,2022-02-10,DN225/175,1,0,1,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,44,60
49,2022-02-01,G2,39,3,10,10,56,7,7,2022-02-10,DN225/175,2,5,0,9,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,32,59
49,2022-02-01,G2,39,3,10,10,90,10,2,2022-02-10,DN225/175,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,28
50,2022-02-01,G1,22,4,16,6,81,4,3,2022-02-12,DN150,0,2,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,102,117
50,2022-02-01,G1,22,4,17,8,8,5,3,2022-02-12,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,22,4,17,8,145,3,3,2022-02-12,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,22,4,17,8,16,4,3,2022-02-12,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,22,4,17,8,77,2,3,2022-02-12,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,29,3,16,6,37,8,3,2022-02-12,DN150,0,2,0,3,1,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,87,108
50,2022-02-01,G1,29,3,16,6,53,5,1,2022-02-12,DN150,0,3,1,2,0,1,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,60,103
50,2022-02-01,G1,31,1,10,10,2,5,3,2022-02-08,DN150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23
50,2022-02-01,G1,31,1,10,10,114,1,3,2022-02-07,DN150,0,0,0,1,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,74,108
50,2022-02-01,G1,31,1,10,10,12,3,3,2022-02-08,DN150,0,1,0,1,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,72,106
50,2022-02-01,G1,31,1,10,10,24,2,1,2022-02-07,DN150,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,85,112
50,2022-02-01,G1,31,1,10,10,70,4,1,2022-02-08,DN150,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,50
50,2022-02-01,G1,44,6,17,7,5,4,1,2022-02-13,DN150,0,0,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,85,108
50,2022-02-01,G1,44,6,17,7,118,2,3,2022-02-13,DN150,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,62,80
50,2022-02-01,G1,44,6,17,7,23,7,3,2022-02-13,DN150,0,2,0,1,1,0,0,0,0,5,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,53,101
50,2022-02-01,G1,44,6,17,7,47,6,3,2022-02-13,DN150,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,110
50,2022-02-01,G1,44,6,17,7,65,6,3,2022-02-13,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,22,4,17,8,121,7,2,2022-02-12,DN225/175,0,2,0,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,39,52
50,2022-02-01,G1,22,4,17,8,141,8,2,2022-02-12,DN225/175,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,34,41
50,2022-02-01,G1,22,4,17,8,26,6,2,2022-02-12,DN225/175,0,1,0,2,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,56
50,2022-02-01,G1,29,3,16,6,61,9,2,2022-02-12,DN225/175,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,22,39
50,2022-02-01,G1,29,3,16,6,69,10,2,2022-02-12,DN225/175,0,0,1,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,60
50,2022-02-01,G1,37,2,16,6,105,1,2,2022-02-11,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
50,2022-02-01,G1,37,2,16,6,49,6,2,2022-02-12,DN225/175,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,51,61
50,2022-02-01,G1,37,2,16,6,61,9,2,2022-02-12,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,24
50,2022-02-01,G1,37,2,16,6,66,7,7,2022-02-12,DN225/175,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,54,63
50,2022-02-01,G1,37,2,16,6,74,3,2,2022-02-12,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17
50,2022-02-01,G1,37,2,16,6,76,2,2,2022-02-11,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-01,G1,41,5,17,8,3,10,2,2022-02-12,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,53
50,2022-02-01,G1,41,5,17,7,83,1,2,2022-02-13,DN225/175,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,46,51
50,2022-02-01,G1,41,5,17,8,141,8,2,2022-02-12,DN225/175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11
50,2022-02-01,G1,41,5,17,7,78,3,2,2022-02-13,DN225/175,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,43
50,2022-02-01,G1,41,5,17,8,99,9,2,2022-02-12,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,54,57
51,2022-02-01,L,4,3,7,2,108,7,4,2022-02-09,JP225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,21
51,2022-02-01,L,4,3,7,2,139,10,4,2022-02-09,JP225,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,41
51,2022-02-01,L,4,3,7,2,43,8,4,2022-02-09,JP225,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,49
51,2022-02-01,L,4,3,7,2,97,9,4,2022-02-09,JP225,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,49
